;IDIndikator;Indikator;mes;god;idter;nter;vrednost;CreateDate;LastUpdate;IDLegenda;nIzvorI
6092;IND02M16;Број активних привредних друштава по NACE Rev.2  (сектор O);5;2021;70904;Параћин;0;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6093;IND02M17;Број активних привредних друштава по NACE Rev.2  (сектор P);5;2021;70904;Параћин;8;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6094;IND02M18;Број активних привредних друштава по NACE Rev.2  (сектор Q);5;2021;70904;Параћин;0;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6095;IND02M19;Број активних привредних друштава по NACE Rev.2  (сектор R);5;2021;70904;Параћин;1;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6096;IND02M20;Број активних привредних друштава по NACE Rev.2  (сектор S);5;2021;70904;Параћин;1;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6097;IND02M21;Број активних привредних друштава по NACE Rev.2  (сектор T);5;2021;70904;Параћин;0;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6098;IND02M22;Број активних привредних друштава по NACE Rev.2  (сектор U);5;2021;70904;Параћин;0;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6099;IND02M23;Број основаних привредних друштава ;5;2021;70904;Параћин;3;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6100;IND02M24;Број брисаних привредних друштава ;5;2021;70904;Параћин;4;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6101;IND02M25;Број активних привредних друштава у ликвидацији;5;2021;70904;Параћин;0;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6102;IND02M26;Број активних привредних друштава у стечају;5;2021;70904;Параћин;0;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6103;IND02M27;Број активних предузетника;5;2021;70904;Параћин;1900;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6104;IND02M28;Број активних предузетника по NACE Rev.2  (сектор A);5;2021;70904;Параћин;24;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6105;IND02M29;Број активних предузетника по NACE Rev.2  (сектор B);5;2021;70904;Параћин;1;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6106;IND02M30;Број активних предузетника по NACE Rev.2  (сектор C);5;2021;70904;Параћин;351;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6107;IND02M31;Број активних предузетника по NACE Rev.2  (сектор D);5;2021;70904;Параћин;0;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6108;IND02M32;Број активних предузетника по NACE Rev.2  (сектор E);5;2021;70904;Параћин;56;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6109;IND02M33;Број активних предузетника по NACE Rev.2  (сектор F);5;2021;70904;Параћин;172;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6110;IND02M34;Број активних предузетника по NACE Rev.2  (сектор G);5;2021;70904;Параћин;479;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6111;IND02M35;Број активних предузетника по NACE Rev.2  (сектор H);5;2021;70904;Параћин;157;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6112;IND02M36;Број активних предузетника по NACE Rev.2  (сектор I);5;2021;70904;Параћин;152;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6113;IND02M37;Број активних предузетника по NACE Rev.2  (сектор J);5;2021;70904;Параћин;77;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6114;IND02M38;Број активних предузетника по NACE Rev.2  (сектор K);5;2021;70904;Параћин;2;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6115;IND02M39;Број активних предузетника по NACE Rev.2  (сектор L);5;2021;70904;Параћин;11;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6116;IND02M40;Број активних предузетника по NACE Rev.2  (сектор M);5;2021;70904;Параћин;151;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6117;IND02M41;Број активних предузетника по NACE Rev.2  (сектор N);5;2021;70904;Параћин;58;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
6118;IND02M42;Број активних предузетника по NACE Rev.2  (сектор O);5;2021;70904;Параћин;0;6/8/2021 3:37:44 PM;6/8/2021 3:37:44 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
